PUBLISH_DATE,0
2005-01-01,0.1049723756906077
2005-01-02,0.0495412844036697
2005-01-03,0.031548757170172
2005-01-04,0.0260586319218241
2005-01-05,0.0317227916056613
2005-01-06,0.0185567010309278
2005-01-07,0.0255754475703324
2005-01-08,0.0483870967741935
2005-01-09,0.0525525525525525
2005-01-10,0.026167265264238
2005-01-11,0.0242483026188166
2005-01-12,0.0219499744767738
2005-01-13,0.0191628845184064
2005-01-14,0.0397694524495677
2005-01-15,0.0638297872340425
2005-01-16,0.0666666666666666
2005-01-17,0.02001953125
2005-01-18,0.032422417786012
2005-01-19,0.0300902708124373
2005-01-20,0.0394014962593516
2005-01-21,0.024131842260153
2005-01-22,0.0404040404040404
2005-01-23,0.0676795580110497
2005-01-24,0.0194070080862533
2005-01-25,0.0321229050279329
2005-01-26,0.0274163568773234
2005-01-27,0.03125
2005-01-28,0.0313211845102505
2005-01-29,0.0273972602739726
2005-01-30,0.0526315789473684
2005-01-31,0.0329297820823244
2005-02-01,0.0270758122743682
2005-02-02,0.0195348837209302
2005-02-03,0.0299906279287722
2005-02-04,0.0358306188925081
2005-02-05,0.0229357798165137
2005-02-06,0.0423011844331641
2005-02-07,0.0136411332633788
2005-02-08,0.0133333333333333
2005-02-09,0.0
2005-02-10,0.0691318327974276
2005-02-11,0.0502024291497975
2005-02-12,0.0627802690582959
2005-02-13,0.0797448165869218
2005-02-14,0.023076923076923
2005-02-15,0.0366713681241184
2005-02-16,0.0330301579703207
2005-02-17,0.0690403821102909
2005-02-18,0.0345759049162614
2005-02-19,0.0320855614973262
2005-02-20,0.0737913486005089
2005-02-21,0.0216789667896678
2005-02-22,0.0392599277978339
2005-02-23,0.0298368298368298
2005-02-24,0.0272609260060579
2005-02-25,0.0453347390616763
2005-02-26,0.0362694300518134
2005-02-27,0.0654420206659012
2005-02-28,0.0255511022044088
2005-03-01,0.0538116591928251
2005-03-02,0.0257979886313948
2005-03-03,0.0345454545454545
2005-03-04,0.026711185308848
2005-03-05,0.0251046025104602
2005-03-06,0.0643564356435643
2005-03-07,0.02960671674768
2005-03-08,0.0374942844078646
2005-03-09,0.0222222222222222
2005-03-10,0.0373263888888888
2005-03-11,0.0215113072255929
2005-03-12,0.048076923076923
2005-03-13,0.0753701211305518
2005-03-14,0.0284090909090909
2005-03-15,0.0290249433106575
2005-03-16,0.0321463897131552
2005-03-17,0.04150390625
2005-03-18,0.0417827298050139
2005-03-19,0.054054054054054
2005-03-20,0.0816326530612244
2005-03-21,0.0355404089581304
2005-03-22,0.0421768707482993
2005-03-23,0.0377974801679888
2005-03-24,0.0350477924442421
2005-03-25,0.0202380952380952
2005-03-26,0.0451127819548872
2005-03-27,0.069828722002635
2005-03-28,0.0334878928387429
2005-03-29,0.0399797570850202
2005-03-30,0.0326887661141804
2005-03-31,0.0454545454545454
2005-04-01,0.0223752151462994
2005-04-02,0.0458015267175572
2005-04-03,0.059973924380704
2005-04-04,0.0487951807228915
2005-04-05,0.0426229508196721
2005-04-06,0.031573986804901
2005-04-07,0.03954802259887
2005-04-08,0.0507343124165554
2005-04-09,0.073394495412844
2005-04-10,0.0696452036793692
2005-04-11,0.0446927374301676
2005-04-12,0.0472846441947565
2005-04-13,0.0347994200096665
2005-04-14,0.0468607825295723
2005-04-15,0.0435267857142857
2005-04-16,0.0614754098360655
2005-04-17,0.0673194614443084
2005-04-18,0.0350569675723049
2005-04-19,0.0282460136674259
2005-04-20,0.0388576779026217
2005-04-21,0.0301034807149576
2005-04-22,0.0333940497874924
2005-04-23,0.0428571428571428
2005-04-24,0.0724269377382465
2005-04-25,0.0551724137931034
2005-04-26,0.0508707607699358
2005-04-27,0.0619509939898289
2005-04-28,0.0737774030354131
2005-04-29,0.0473083197389885
2005-04-30,0.0735930735930736
2005-05-01,0.0630517023959646
2005-05-02,0.0338379341050756
2005-05-03,0.0397946084724005
2005-05-04,0.0490702479338843
2005-05-05,0.0717488789237668
2005-05-06,0.0413223140495867
2005-05-07,0.0628019323671497
2005-05-08,0.0513833992094861
2005-05-09,0.0348894348894348
2005-05-10,0.0317320405464962
2005-05-11,0.0445454545454545
2005-05-12,0.0247897299690128
2005-05-13,0.0290866783013379
2005-05-14,0.0521327014218009
2005-05-15,0.0476787954830614
2005-05-16,0.0293859649122807
2005-05-17,0.0402625820568927
2005-05-18,0.0417302798982188
2005-05-19,0.0405405405405405
2005-05-20,0.0463749183540169
2005-05-21,0.0396825396825396
2005-05-22,0.0767123287671232
2005-05-23,0.0553337136337706
2005-05-24,0.0434562910560889
2005-05-25,0.0434316353887399
2005-05-26,0.0509186351706036
2005-05-27,0.0431472081218274
2005-05-28,0.0377358490566037
2005-05-29,0.0662068965517241
2005-05-30,0.0474489795918367
2005-05-31,0.047568710359408
2005-06-01,0.0284619594964422
2005-06-02,0.0352877307274701
2005-06-03,0.0306788511749347
2005-06-04,0.0403587443946188
2005-06-05,0.1108490566037735
2005-06-06,0.0492264416315049
2005-06-07,0.0389738529847064
2005-06-08,0.0481256332320162
2005-06-09,0.0445344129554655
2005-06-10,0.0571081409477521
2005-06-11,0.05
2005-06-12,0.0872093023255814
2005-06-13,0.0497737556561085
2005-06-14,0.0483288166214995
2005-06-15,0.0492033739456419
2005-06-16,0.0382255781028787
2005-06-17,0.0492468134414832
2005-06-18,0.0734265734265734
2005-06-19,0.0619047619047619
2005-06-20,0.0432063672541216
2005-06-21,0.0681495504022716
2005-06-22,0.0492483151892172
2005-06-23,0.0493454179254783
2005-06-24,0.0304287690179806
2005-06-25,0.05
