WEEK,0
200453,0.0
200501,0.000653716847217
200502,0.0007527286413247997
200503,0.0003694467534866
200504,0.00045495905368520006
200505,0.0008915834522110999
200506,0.0005082592121981999
200507,0.0
200508,0.0002542157444284
200509,0.0008807123984733999
200510,0.0005118143819841
200511,0.000448873327947
200512,8.951750067131875e-05
200513,0.0006253908692933
200514,0.000107550010755
200515,0.0003563474387527
200516,0.0011420539400861
200517,0.0005042016806723001
200518,0.0003971800218449
200519,8.703220191469998e-05
200520,0.0001811430124083
200521,0.0010983524712930002
200522,0.00030927835051549994
200523,0.0
200524,-0.0008109569291763999
200525,-9.923588369549995e-05
200526,0.0
200527,0.00029414648494949995
200528,0.00010380982040900002
200529,0.0003908540160249464
200530,0.0001007962906965
200531,0.0005527304886137
200532,0.0004344048653345
200533,0.0004975124378109
200534,0.0005038798750377
200535,0.00018003420649918259
200536,0.00019096724911671175
200537,0.0006721182928195
200538,0.0001061796559779
200539,0.0004756016360695744
200540,-0.00010191602119859997
200541,0.0008628127696289001
200542,0.00019849146486699464
200543,0.0
200544,0.0001878639864737
200545,0.0003814609956132
200546,0.0008640552995391999
200547,0.0009675338636853001
200548,9.706853038249998e-05
200549,0.000499051801577
200550,0.0002057613168724
200551,0.00010586491636679993
200552,0.00034916201117320004
200601,0.0
200602,0.00031120331950199997
200603,0.00010073536818780004
200604,0.00020531772918589997
200605,0.0005402485143166001
200606,0.0002690341673392493
200607,0.0
200608,0.00045504186385149993
200609,0.0008346374543558001
200610,0.0002810831069052
200611,0.0006507390536394
200612,0.00037871615224382673
200613,0.0003371260008428
200614,0.0007067137809188
200615,0.0004441680731989
200616,0.0004531448250861
200617,0.0003484320557491
200618,0.00034219231207940003
200619,0.00019419361103020002
200620,0.002220720285797
200621,0.0002954500689383169
200622,0.00044350814946229997
200623,0.0008494372478233
200624,0.0001981178801386
200625,0.0002858504049547
200626,0.0002727768685215
200627,0.0006059993940006
200628,0.000748013090229
200629,0.0004263483265828
200630,0.0014348574708246
200631,0.0008316872855806
200632,0.0012776831345826
200633,0.0003635482307319999
200634,0.0012131014961585
200635,0.0003793986531348
200636,9.114939385646917e-05
200637,0.0010368555000471245
200638,0.0012579833559125
