WEEK,0
200453,0.015151515151515197
200501,0.002054538662682199
200502,0.005269100489273598
200503,0.0035097441581232007
200504,0.0006369426751591991
200505,0.004279600570613399
200506,0.0111817026683609
200507,0.011205462663048199
200508,0.0040674519108550005
200509,0.0028378510617476996
200510,0.0009383263669708996
200511,-0.0022443666397342996
200512,0.0037597350281979997
200513,0.0025909050299294002
200514,0.0030114003011401
200515,-0.006681514476614699
200516,0.004480365457260799
200517,-0.0016806722689074998
200518,0.0033760301856816995
200519,0.0019147084421235992
200520,0.004981432841228203
200521,0.010584123814278599
200522,0.0095876288659793
200523,0.006046210321744801
200524,0.0027932960893854997
200525,0.0008931229532598995
200526,0.0009378223764418998
200527,0.0048043925875084995
200528,0.012768607910308401
200529,0.003908540160250101
200530,0.006148573732486602
200531,0.0072960424497016015
200532,0.0022806255430061007
200533,0.0019900497512438005
200534,0.0045349188753402
200535,0.0031505986137366007
200536,0.0067793373436456
200537,0.0022403943093984996
200538,0.00021235931195579937
200539,0.0105583563207458
200540,0.004688136975132499
200541,0.0012462851116862989
200542,0.0027788805081382
200543,-0.0007538635506973007
200544,0.006293443546872001
200545,0.0023841312225825004
200546,0.003840245775729699
200547,0.0040851429800043
200548,0.009221510386332699
200549,0.0020960175666233996
200550,0.0033950617283951007
200551,0.0041287317383019
200552,0.0072160148975791
200601,0.011640557006092199
200602,0.0105809128630706
200603,0.002115442731943199
200604,0.007288779386099998
200605,0.0012965964343598004
200606,0.003318088063850801
200607,-0.0013714912681722004
200608,0.0009100837277028996
200609,0.0031298904538341003
200610,-0.003747774758736999
200611,0.002602956214558
200612,0.0008521113425487992
200613,0.0045512010113780005
200614,0.0066254416961131
200615,0.0015101714488761995
200616,0.001903208265361599
200617,0.0005226480836236997
200618,0.0053610128892438
200619,0.0018448393047868997
200620,0.0006758713913294998
200621,0.0037423675398858
200622,0.010200687437631702
200623,0.00021235931195580024
200624,0.0026745913818723
200625,0.0006669842782276985
200626,0.004364429896344802
200627,0.0034339965660034003
200628,0.00046750818139319923
200629,0.0015988062246855995
200630,0.004304572412473701
200631,0.008004990123713501
200632,0.0026618398637138
200633,0.0103005332040718
200634,0.0028305701577031996
200635,0.009105567675234799
200636,0.006380457569957101
200637,0.0093316995004241
200638,0.0042577898200116
200639,0.006242197253433099
200640,0.0036613272311213
200641,0.0035314891112419
200642,0.004819496226243601
200643,0.0017061934823408998
200644,0.0015218126479540003
200645,0.0019653080406733005
200646,0.0072552447552448
200647,0.0010682809578919
200648,0.0032592846727850996
200649,0.004102295539844701
